seed,heldout,permutation,accuracy,macro_f1
20260921,env_ubuntu22_template_v1,68,0.05454545454545454,0.03481481481481481
20260921,env_ubuntu22_template_v1,69,0.07272727272727272,0.04814814814814815
20260921,env_ubuntu22_template_v1,70,0.01818181818181818,0.014814814814814814
20260921,env_ubuntu22_template_v1,71,0.0,0.0
20260921,env_ubuntu22_template_v1,72,0.01818181818181818,0.014814814814814814
20260921,env_ubuntu22_template_v1,73,0.03636363636363636,0.022222222222222223
20260921,env_ubuntu22_template_v1,74,0.0,0.0
20260921,env_ubuntu22_template_v1,75,0.0,0.0
20260921,env_ubuntu22_template_v1,76,0.0,0.0
20260921,env_ubuntu22_template_v1,77,0.0,0.0
20260921,env_ubuntu22_template_v1,78,0.0,0.0
20260921,env_ubuntu22_template_v1,79,0.03636363636363636,0.037037037037037035
20260921,env_ubuntu22_template_v1,80,0.01818181818181818,0.011111111111111112
20260921,env_ubuntu22_template_v1,81,0.0,0.0
20260921,env_ubuntu22_template_v1,82,0.01818181818181818,0.022222222222222223
20260921,env_ubuntu22_template_v1,83,0.0,0.0
20260921,env_ubuntu22_template_v1,84,0.0,0.0
20260921,env_ubuntu22_template_v1,85,0.0,0.0
20260921,env_ubuntu22_template_v1,86,0.05454545454545454,0.059259259259259255
20260921,env_ubuntu22_template_v1,87,0.0,0.0
20260921,env_ubuntu22_template_v1,88,0.01818181818181818,0.014814814814814814
20260921,env_ubuntu22_template_v1,89,0.01818181818181818,0.011111111111111112
20260921,env_ubuntu22_template_v1,90,0.01818181818181818,0.022222222222222223
20260921,env_ubuntu22_template_v1,91,0.01818181818181818,0.022222222222222223
20260921,env_ubuntu22_template_v1,92,0.0,0.0
20260921,env_ubuntu22_template_v1,93,0.0,0.0
20260921,env_ubuntu22_template_v1,94,0.03636363636363636,0.03333333333333333
20260921,env_ubuntu22_template_v1,95,0.0,0.0
20260921,env_ubuntu22_template_v1,96,0.03636363636363636,0.037037037037037035
20260921,env_ubuntu22_template_v1,97,0.05454545454545454,0.029629629629629634
20260921,env_ubuntu22_template_v1,98,0.03636363636363636,0.026666666666666665
20260921,env_ubuntu22_template_v1,99,0.0,0.0
20260921,env_ubuntu22_v1,0,0.05555555555555555,0.044444444444444446
20260921,env_ubuntu22_v1,1,0.037037037037037035,0.02592592592592592
20260921,env_ubuntu22_v1,2,0.018518518518518517,0.005555555555555556
20260921,env_ubuntu22_v1,3,0.037037037037037035,0.022222222222222223
20260921,env_ubuntu22_v1,4,0.0,0.0
20260921,env_ubuntu22_v1,5,0.0,0.0
20260921,env_ubuntu22_v1,6,0.018518518518518517,0.014814814814814814
20260921,env_ubuntu22_v1,7,0.037037037037037035,0.02
20260921,env_ubuntu22_v1,8,0.0,0.0
20260921,env_ubuntu22_v1,9,0.018518518518518517,0.022222222222222223
20260921,env_ubuntu22_v1,10,0.018518518518518517,0.008888888888888889
20260921,env_ubuntu22_v1,11,0.0,0.0
20260921,env_ubuntu22_v1,12,0.018518518518518517,0.014814814814814814
20260921,env_ubuntu22_v1,13,0.0,0.0
20260921,env_ubuntu22_v1,14,0.0,0.0
20260921,env_ubuntu22_v1,15,0.037037037037037035,0.017777777777777778
20260921,env_ubuntu22_v1,16,0.018518518518518517,0.011111111111111112
20260921,env_ubuntu22_v1,17,0.037037037037037035,0.03333333333333333
20260921,env_ubuntu22_v1,18,0.0,0.0
20260921,env_ubuntu22_v1,19,0.018518518518518517,0.008888888888888889
20260921,env_ubuntu22_v1,20,0.0,0.0
20260921,env_ubuntu22_v1,21,0.018518518518518517,0.0074074074074074086
20260921,env_ubuntu22_v1,22,0.07407407407407407,0.08148148148148147
20260921,env_ubuntu22_v1,23,0.0,0.0
20260921,env_ubuntu22_v1,24,0.0,0.0
20260921,env_ubuntu22_v1,25,0.0,0.0
20260921,env_ubuntu22_v1,26,0.0,0.0
20260921,env_ubuntu22_v1,27,0.0,0.0
20260921,env_ubuntu22_v1,28,0.0,0.0
20260921,env_ubuntu22_v1,29,0.0,0.0
20260921,env_ubuntu22_v1,30,0.018518518518518517,0.022222222222222223
20260921,env_ubuntu22_v1,31,0.0,0.0
20260921,env_ubuntu22_v1,32,0.05555555555555555,0.05185185185185184
20260921,env_ubuntu22_v1,33,0.0,0.0
20260921,env_ubuntu22_v1,34,0.018518518518518517,0.014814814814814814
20260921,env_ubuntu22_v1,35,0.0,0.0
20260921,env_ubuntu22_v1,36,0.018518518518518517,0.005555555555555556
20260921,env_ubuntu22_v1,37,0.018518518518518517,0.011111111111111112
20260921,env_ubuntu22_v1,38,0.018518518518518517,0.022222222222222223
20260921,env_ubuntu22_v1,39,0.05555555555555555,0.04814814814814815
20260921,env_ubuntu22_v1,40,0.0,0.0
20260921,env_ubuntu22_v1,41,0.0,0.0
20260921,env_ubuntu22_v1,42,0.037037037037037035,0.029629629629629634
20260921,env_ubuntu22_v1,43,0.0,0.0
20260921,env_ubuntu22_v1,44,0.018518518518518517,0.00634920634920635
20260921,env_ubuntu22_v1,45,0.0,0.0
20260921,env_ubuntu22_v1,46,0.018518518518518517,0.008888888888888889
20260921,env_ubuntu22_v1,47,0.0,0.0
20260921,env_ubuntu22_v1,48,0.018518518518518517,0.0074074074074074086
20260921,env_ubuntu22_v1,49,0.0,0.0
20260921,env_ubuntu22_v1,50,0.05555555555555555,0.02888888888888889
20260921,env_ubuntu22_v1,51,0.0,0.0
20260921,env_ubuntu22_v1,52,0.018518518518518517,0.022222222222222223
20260921,env_ubuntu22_v1,53,0.018518518518518517,0.008888888888888889
20260921,env_ubuntu22_v1,54,0.05555555555555555,0.042222222222222223
20260921,env_ubuntu22_v1,55,0.0,0.0
20260921,env_ubuntu22_v1,56,0.0,0.0
20260921,env_ubuntu22_v1,57,0.018518518518518517,0.008888888888888889
20260921,env_ubuntu22_v1,58,0.018518518518518517,0.011111111111111112
20260921,env_ubuntu22_v1,59,0.0,0.0
20260921,env_ubuntu22_v1,60,0.018518518518518517,0.014814814814814814
20260921,env_ubuntu22_v1,61,0.0,0.0
20260921,env_ubuntu22_v1,62,0.037037037037037035,0.022222222222222223
20260921,env_ubuntu22_v1,63,0.018518518518518517,0.006349206349206349
20260921,env_ubuntu22_v1,64,0.037037037037037035,0.03333333333333333
20260921,env_ubuntu22_v1,65,0.018518518518518517,0.022222222222222223
20260921,env_ubuntu22_v1,66,0.0,0.0
20260921,env_ubuntu22_v1,67,0.018518518518518517,0.014814814814814814
20260921,env_ubuntu22_v1,68,0.0,0.0
20260921,env_ubuntu22_v1,69,0.018518518518518517,0.022222222222222223
20260921,env_ubuntu22_v1,70,0.0,0.0
20260921,env_ubuntu22_v1,71,0.0,0.0
20260921,env_ubuntu22_v1,72,0.018518518518518517,0.014814814814814814
20260921,env_ubuntu22_v1,73,0.037037037037037035,0.03111111111111111
20260921,env_ubuntu22_v1,74,0.0,0.0
20260921,env_ubuntu22_v1,75,0.0,0.0
20260921,env_ubuntu22_v1,76,0.0,0.0
20260921,env_ubuntu22_v1,77,0.07407407407407407,0.03814814814814815
20260921,env_ubuntu22_v1,78,0.0,0.0
20260921,env_ubuntu22_v1,79,0.0,0.0
20260921,env_ubuntu22_v1,80,0.018518518518518517,0.011111111111111112
20260921,env_ubuntu22_v1,81,0.037037037037037035,0.02
20260921,env_ubuntu22_v1,82,0.05555555555555555,0.030864197530864196
20260921,env_ubuntu22_v1,83,0.07407407407407407,0.07037037037037036
20260921,env_ubuntu22_v1,84,0.037037037037037035,0.037037037037037035
20260921,env_ubuntu22_v1,85,0.037037037037037035,0.022222222222222223
20260921,env_ubuntu22_v1,86,0.018518518518518517,0.008888888888888889
20260921,env_ubuntu22_v1,87,0.05555555555555555,0.05555555555555555
20260921,env_ubuntu22_v1,88,0.0,0.0
20260921,env_ubuntu22_v1,89,0.018518518518518517,0.006349206349206349
20260921,env_ubuntu22_v1,90,0.018518518518518517,0.011111111111111112
20260921,env_ubuntu22_v1,91,0.0,0.0
20260921,env_ubuntu22_v1,92,0.0,0.0
20260921,env_ubuntu22_v1,93,0.037037037037037035,0.044444444444444446
20260921,env_ubuntu22_v1,94,0.018518518518518517,0.008888888888888889
20260921,env_ubuntu22_v1,95,0.037037037037037035,0.017777777777777778
20260921,env_ubuntu22_v1,96,0.0,0.0
20260921,env_ubuntu22_v1,97,0.037037037037037035,0.023703703703703703
20260921,env_ubuntu22_v1,98,0.05555555555555555,0.059259259259259255
20260921,env_ubuntu22_v1,99,0.018518518518518517,0.011111111111111112
20260921,env_ubuntu22_v2,0,0.03680981595092025,0.037037037037037035
20260921,env_ubuntu22_v2,1,0.024539877300613498,0.018233618233618232
20260921,env_ubuntu22_v2,2,0.03680981595092025,0.037037037037037035
20260921,env_ubuntu22_v2,3,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,4,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,5,0.024539877300613498,0.020634920634920634
20260921,env_ubuntu22_v2,6,0.0,0.0
20260921,env_ubuntu22_v2,7,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,8,0.0,0.0
20260921,env_ubuntu22_v2,9,0.0,0.0
20260921,env_ubuntu22_v2,10,0.0,0.0
20260921,env_ubuntu22_v2,11,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,12,0.03680981595092025,0.022222222222222223
20260921,env_ubuntu22_v2,13,0.03680981595092025,0.044444444444444446
20260921,env_ubuntu22_v2,14,0.03680981595092025,0.02693602693602693
20260921,env_ubuntu22_v2,15,0.03680981595092025,0.037037037037037035
20260921,env_ubuntu22_v2,16,0.03680981595092025,0.022222222222222223
20260921,env_ubuntu22_v2,17,0.0,0.0
20260921,env_ubuntu22_v2,18,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,19,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,20,0.0,0.0
20260921,env_ubuntu22_v2,21,0.018404907975460124,0.010256410256410256
20260921,env_ubuntu22_v2,22,0.03680981595092025,0.027777777777777776
20260921,env_ubuntu22_v2,23,0.018404907975460124,0.006349206349206349
20260921,env_ubuntu22_v2,24,0.0,0.0
20260921,env_ubuntu22_v2,25,0.03067484662576687,0.030303030303030307
20260921,env_ubuntu22_v2,26,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,27,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,28,0.05521472392638037,0.04296296296296296
20260921,env_ubuntu22_v2,29,0.0,0.0
20260921,env_ubuntu22_v2,30,0.03680981595092025,0.02
20260921,env_ubuntu22_v2,31,0.018404907975460124,0.019047619047619046
20260921,env_ubuntu22_v2,32,0.0,0.0
20260921,env_ubuntu22_v2,33,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,34,0.0,0.0
20260921,env_ubuntu22_v2,35,0.024539877300613498,0.023703703703703703
20260921,env_ubuntu22_v2,36,0.049079754601226995,0.05555555555555555
20260921,env_ubuntu22_v2,37,0.0,0.0
20260921,env_ubuntu22_v2,38,0.0,0.0
20260921,env_ubuntu22_v2,39,0.0,0.0
20260921,env_ubuntu22_v2,40,0.06748466257668712,0.04814814814814815
20260921,env_ubuntu22_v2,41,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,42,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,43,0.018404907975460124,0.013333333333333332
20260921,env_ubuntu22_v2,44,0.0,0.0
20260921,env_ubuntu22_v2,45,0.05521472392638037,0.05555555555555555
20260921,env_ubuntu22_v2,46,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,47,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,48,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,49,0.018404907975460124,0.008888888888888889
20260921,env_ubuntu22_v2,50,0.05521472392638037,0.04338624338624338
20260921,env_ubuntu22_v2,51,0.03680981595092025,0.037037037037037035
20260921,env_ubuntu22_v2,52,0.0,0.0
20260921,env_ubuntu22_v2,53,0.0,0.0
20260921,env_ubuntu22_v2,54,0.03680981595092025,0.01847041847041847
20260921,env_ubuntu22_v2,55,0.018404907975460124,0.008888888888888889
20260921,env_ubuntu22_v2,56,0.03067484662576687,0.03333333333333333
20260921,env_ubuntu22_v2,57,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,58,0.006134969325153374,0.0044444444444444444
20260921,env_ubuntu22_v2,59,0.0,0.0
20260921,env_ubuntu22_v2,60,0.0,0.0
20260921,env_ubuntu22_v2,61,0.03680981595092025,0.02592592592592592
20260921,env_ubuntu22_v2,62,0.018404907975460124,0.022222222222222223
20260921,env_ubuntu22_v2,63,0.018404907975460124,0.008888888888888889
20260921,env_ubuntu22_v2,64,0.03680981595092025,0.037037037037037035
20260921,env_ubuntu22_v2,65,0.0,0.0
20260921,env_ubuntu22_v2,66,0.03680981595092025,0.029629629629629627
20260921,env_ubuntu22_v2,67,0.024539877300613498,0.02592592592592592
20260921,env_ubuntu22_v2,68,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,69,0.0,0.0
20260921,env_ubuntu22_v2,70,0.0736196319018405,0.051481481481481475
20260921,env_ubuntu22_v2,71,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,72,0.0,0.0
20260921,env_ubuntu22_v2,73,0.03680981595092025,0.03386243386243386
20260921,env_ubuntu22_v2,74,0.0,0.0
20260921,env_ubuntu22_v2,75,0.0,0.0
20260921,env_ubuntu22_v2,76,0.09202453987730061,0.06666666666666667
20260921,env_ubuntu22_v2,77,0.0,0.0
20260921,env_ubuntu22_v2,78,0.0,0.0
20260921,env_ubuntu22_v2,79,0.0,0.0
20260921,env_ubuntu22_v2,80,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,81,0.0,0.0
20260921,env_ubuntu22_v2,82,0.0,0.0
20260921,env_ubuntu22_v2,83,0.05521472392638037,0.059259259259259255
20260921,env_ubuntu22_v2,84,0.012269938650306749,0.011111111111111112
20260921,env_ubuntu22_v2,85,0.024539877300613498,0.02592592592592592
20260921,env_ubuntu22_v2,86,0.0,0.0
20260921,env_ubuntu22_v2,87,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,88,0.0,0.0
20260921,env_ubuntu22_v2,89,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,90,0.024539877300613498,0.012698412698412698
20260921,env_ubuntu22_v2,91,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,92,0.03680981595092025,0.011111111111111112
20260921,env_ubuntu22_v2,93,0.024539877300613498,0.02592592592592592
20260921,env_ubuntu22_v2,94,0.018404907975460124,0.014814814814814814
20260921,env_ubuntu22_v2,95,0.03680981595092025,0.037037037037037035
20260921,env_ubuntu22_v2,96,0.0,0.0
20260921,env_ubuntu22_v2,97,0.018404907975460124,0.011111111111111112
20260921,env_ubuntu22_v2,98,0.0736196319018405,0.050793650793650794
20260921,env_ubuntu22_v2,99,0.0,0.0
20260921,single_host_ubuntu22_container,0,0.022727272727272728,0.022222222222222223
20260921,single_host_ubuntu22_container,1,0.045454545454545456,0.037037037037037035
20260921,single_host_ubuntu22_container,2,0.022727272727272728,0.011111111111111112
20260921,single_host_ubuntu22_container,3,0.0,0.0
20260921,single_host_ubuntu22_container,4,0.0,0.0
20260921,single_host_ubuntu22_container,5,0.045454545454545456,0.037037037037037035
20260921,single_host_ubuntu22_container,6,0.022727272727272728,0.014814814814814814
20260921,single_host_ubuntu22_container,7,0.03409090909090909,0.02
20260921,single_host_ubuntu22_container,8,0.0,0.0
20260921,single_host_ubuntu22_container,9,0.022727272727272728,0.022222222222222223
20260921,single_host_ubuntu22_container,10,0.0,0.0
20260921,single_host_ubuntu22_container,11,0.06818181818181818,0.03650793650793651
20260921,single_host_ubuntu22_container,12,0.022727272727272728,0.017777777777777778
20260921,single_host_ubuntu22_container,13,0.022727272727272728,0.009876543209876545
20260921,single_host_ubuntu22_container,14,0.022727272727272728,0.009876543209876545
20260921,single_host_ubuntu22_container,15,0.03409090909090909,0.029629629629629634
20260921,single_host_ubuntu22_container,16,0.022727272727272728,0.011111111111111112
20260921,single_host_ubuntu22_container,17,0.056818181818181816,0.046349206349206355
20260921,single_host_ubuntu22_container,18,0.0,0.0
20260921,single_host_ubuntu22_container,19,0.0,0.0
20260921,single_host_ubuntu22_container,20,0.022727272727272728,0.017777777777777778
20260921,single_host_ubuntu22_container,21,0.045454545454545456,0.037037037037037035
20260921,single_host_ubuntu22_container,22,0.0,0.0
20260921,single_host_ubuntu22_container,23,0.045454545454545456,0.02888888888888889
20260921,single_host_ubuntu22_container,24,0.022727272727272728,0.0126984126984127
20260921,single_host_ubuntu22_container,25,0.0,0.0
20260921,single_host_ubuntu22_container,26,0.022727272727272728,0.008888888888888889
20260921,single_host_ubuntu22_container,27,0.0,0.0
20260921,single_host_ubuntu22_container,28,0.045454545454545456,0.037037037037037035
20260921,single_host_ubuntu22_container,29,0.0,0.0
20260921,single_host_ubuntu22_container,30,0.06818181818181818,0.04158730158730159
20260921,single_host_ubuntu22_container,31,0.022727272727272728,0.0126984126984127
20260921,single_host_ubuntu22_container,32,0.0,0.0
20260921,single_host_ubuntu22_container,33,0.022727272727272728,0.011111111111111112
20260921,single_host_ubuntu22_container,34,0.022727272727272728,0.0126984126984127
20260921,single_host_ubuntu22_container,35,0.0,0.0
20260921,single_host_ubuntu22_container,36,0.0,0.0
20260921,single_host_ubuntu22_container,37,0.03409090909090909,0.03492063492063492
20260921,single_host_ubuntu22_container,38,0.056818181818181816,0.05333333333333333
20260921,single_host_ubuntu22_container,39,0.022727272727272728,0.022222222222222223
20260921,single_host_ubuntu22_container,40,0.09090909090909091,0.05580246913580247
20260921,single_host_ubuntu22_container,41,0.022727272727272728,0.022222222222222223
20260921,single_host_ubuntu22_container,42,0.022727272727272728,0.0074074074074074086
20260921,single_host_ubuntu22_container,43,0.045454545454545456,0.017957351290684622
20260921,single_host_ubuntu22_container,44,0.045454545454545456,0.044444444444444446
20260921,single_host_ubuntu22_container,45,0.022727272727272728,0.006837606837606838
20260921,single_host_ubuntu22_container,46,0.022727272727272728,0.022222222222222223
20260921,single_host_ubuntu22_container,47,0.022727272727272728,0.017777777777777778
20260921,single_host_ubuntu22_container,48,0.022727272727272728,0.014814814814814814
20260921,single_host_ubuntu22_container,49,0.022727272727272728,0.022222222222222223
20260921,single_host_ubuntu22_container,50,0.011363636363636364,0.014814814814814814
20260921,single_host_ubuntu22_container,51,0.0,0.0
20260921,single_host_ubuntu22_container,52,0.10227272727272728,0.0837037037037037
20260921,single_host_ubuntu22_container,53,0.011363636363636364,0.014814814814814814
20260921,single_host_ubuntu22_container,54,0.011363636363636364,0.008888888888888889
20260921,single_host_ubuntu22_container,55,0.056818181818181816,0.04380952380952381
20260921,single_host_ubuntu22_container,56,0.022727272727272728,0.005925925925925927
20260921,single_host_ubuntu22_container,57,0.022727272727272728,0.011111111111111112
20260921,single_host_ubuntu22_container,58,0.045454545454545456,0.037037037037037035
20260921,single_host_ubuntu22_container,59,0.011363636363636364,0.022222222222222223
20260921,single_host_ubuntu22_container,60,0.022727272727272728,0.014814814814814814
20260921,single_host_ubuntu22_container,61,0.011363636363636364,0.011111111111111112
20260921,single_host_ubuntu22_container,62,0.0,0.0
20260921,single_host_ubuntu22_container,63,0.03409090909090909,0.02592592592592592
20260921,single_host_ubuntu22_container,64,0.0,0.0
20260921,single_host_ubuntu22_container,65,0.0,0.0
20260921,single_host_ubuntu22_container,66,0.045454545454545456,0.023703703703703703
20260921,single_host_ubuntu22_container,67,0.045454545454545456,0.029629629629629627
20260921,single_host_ubuntu22_container,68,0.0,0.0
20260921,single_host_ubuntu22_container,69,0.0,0.0
20260921,single_host_ubuntu22_container,70,0.0,0.0
20260921,single_host_ubuntu22_container,71,0.045454545454545456,0.02017636684303351
20260921,single_host_ubuntu22_container,72,0.0,0.0
20260921,single_host_ubuntu22_container,73,0.045454545454545456,0.02592592592592592
20260921,single_host_ubuntu22_container,74,0.0,0.0
20260921,single_host_ubuntu22_container,75,0.011363636363636364,0.0074074074074074086
20260921,single_host_ubuntu22_container,76,0.0,0.0
20260921,single_host_ubuntu22_container,77,0.0,0.0
20260921,single_host_ubuntu22_container,78,0.03409090909090909,0.02888888888888889
20260921,single_host_ubuntu22_container,79,0.0,0.0
20260921,single_host_ubuntu22_container,80,0.022727272727272728,0.011111111111111112
20260921,single_host_ubuntu22_container,81,0.0,0.0
20260921,single_host_ubuntu22_container,82,0.09090909090909091,0.08677248677248678
20260921,single_host_ubuntu22_container,83,0.045454545454545456,0.022222222222222223
20260921,single_host_ubuntu22_container,84,0.022727272727272728,0.014814814814814814
20260921,single_host_ubuntu22_container,85,0.03409090909090909,0.028571428571428574
20260921,single_host_ubuntu22_container,86,0.011363636363636364,0.008888888888888889
20260921,single_host_ubuntu22_container,87,0.0,0.0
20260921,single_host_ubuntu22_container,88,0.022727272727272728,0.022222222222222223
20260921,single_host_ubuntu22_container,89,0.0,0.0
20260921,single_host_ubuntu22_container,90,0.022727272727272728,0.008080808080808079
20260921,single_host_ubuntu22_container,91,0.0,0.0
20260921,single_host_ubuntu22_container,92,0.011363636363636364,0.022222222222222223
20260921,single_host_ubuntu22_container,93,0.03409090909090909,0.029629629629629627
20260921,single_host_ubuntu22_container,94,0.056818181818181816,0.037460317460317465
20260921,single_host_ubuntu22_container,95,0.045454545454545456,0.044444444444444446
20260921,single_host_ubuntu22_container,96,0.06818181818181818,0.04148148148148148
20260921,single_host_ubuntu22_container,97,0.022727272727272728,0.008888888888888889
20260921,single_host_ubuntu22_container,98,0.022727272727272728,0.022222222222222223
20260921,single_host_ubuntu22_container,99,0.03409090909090909,0.027513227513227514
20260922,env_ubuntu22_template_v1,0,0.01818181818181818,0.011111111111111112
20260922,env_ubuntu22_template_v1,1,0.01818181818181818,0.014814814814814814
20260922,env_ubuntu22_template_v1,2,0.01818181818181818,0.008888888888888889
20260922,env_ubuntu22_template_v1,3,0.0,0.0
20260922,env_ubuntu22_template_v1,4,0.01818181818181818,0.008888888888888889
20260922,env_ubuntu22_template_v1,5,0.01818181818181818,0.022222222222222223
20260922,env_ubuntu22_template_v1,6,0.0,0.0
20260922,env_ubuntu22_template_v1,7,0.01818181818181818,0.014814814814814814
20260922,env_ubuntu22_template_v1,8,0.0,0.0
20260922,env_ubuntu22_template_v1,9,0.0,0.0
20260922,env_ubuntu22_template_v1,10,0.0,0.0
20260922,env_ubuntu22_template_v1,11,0.05454545454545454,0.03851851851851852
20260922,env_ubuntu22_template_v1,12,0.0,0.0
20260922,env_ubuntu22_template_v1,13,0.0,0.0
20260922,env_ubuntu22_template_v1,14,0.01818181818181818,0.008888888888888889
20260922,env_ubuntu22_template_v1,15,0.01818181818181818,0.0074074074074074086
20260922,env_ubuntu22_template_v1,16,0.01818181818181818,0.014814814814814814
20260922,env_ubuntu22_template_v1,17,0.01818181818181818,0.008888888888888889
20260922,env_ubuntu22_template_v1,18,0.01818181818181818,0.022222222222222223
20260922,env_ubuntu22_template_v1,19,0.0,0.0
20260922,env_ubuntu22_template_v1,20,0.01818181818181818,0.011111111111111112
